transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3
2-13-2012-2236,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,12-06-2012,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,358,الطوار الاولى,Al Twar First,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو النهضة,Al Nahda Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,929.03,2078171.0,2236.93,,,2,1,0
1-11-2002-1554,11,1,مبايعات,Sales,بيع,Sell,04-11-2002,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,315,المناره,Al Manara,,,,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1337.8,2930000.0,2190.16,,,1,1,0
1-11-2004-300045,11,1,مبايعات,Sales,بيع,Sell,03-05-2004,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,696.77,740000.0,1062.04,,,1,1,0
3-9-2006-42,9,3,هبات,Gifts,هبه,Grant,20-03-2006,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,278,منخول,Mankhool,,,,,,,,برج خليفة,Burj Khalifa,محطة مترو برجمان,Burjuman Metro Station,مول دبي,Dubai Mall,,,0,2230.32,65000000.0,29143.8,,,9,1,0
3-9-2026-520,9,3,هبات,Gifts,هبه,Grant,27-01-2026,1,أرض,Land,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,,,0,3143.28,200000394.0,63627.93,,,1,1,0
2-110-2011-2796,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,30-11-2011,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,1467.54,5000000.0,3407.06,5000000.0,3407.06,2,2,4
1-11-2002-1613,11,1,مبايعات,Sales,بيع,Sell,19-11-2002,2,مبنى,Building,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,233,هور العنز,Hor Al Anz,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو بكر الصديق,Abu Baker Al Siddique Metro Station,,,,,0,232.26,1800000.0,7749.94,,,1,1,0
1-11-2007-1597,11,1,مبايعات,Sales,بيع,Sell,04-06-2007,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,244,المرقبات,Al Murqabat,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,1369.11,75000000.0,54780.11,,,1,1,0
2-13-2006-1689,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,27-12-2006,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,269,الحمريه,Al Hamriya,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الفهيدي,Al Fahidi Metro Station,مول دبي,Dubai Mall,,,0,386.48,8400000.0,21734.63,,,1,1,0
2-110-2015-240,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,12-02-2015,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,3065.8,5000000.0,1630.9,5000000.0,1630.9,8,2,2
2-32-2019-21,32,2,رهون,Mortgages,تعديل إيجارة تنتهى بالتملك,Lease to Own Modify,13-09-2019,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,3065.8,4500000.0,1467.81,4500000.0,1467.81,1,1,0
2-13-2001-274,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,07-05-2001,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,,,,,,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,500000.0,358.8,,,1,1,0
2-44-2021-30,44,2,رهون,Mortgages,تحويل رهن,Mortgage Transfer,14-01-2021,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,,,,,,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.63,7014000.0,5032.9,,,1,1,0
2-13-2017-1446,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,23-02-2017,2,مبنى,Building,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,311,محيصنه الثالثه,Muhaisanah Third,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1146.61,1999718.0,1744.03,,,1,1,0
2-13-2016-1731,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,02-03-2016,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,304,ام سقيم الثانيه,Um Suqaim Second,,,,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,16000000.0,11481.47,,,1,1,0
1-11-2007-1845,11,1,مبايعات,Sales,بيع,Sell,28-06-2007,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,,,,,,,,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,,,0,1393.55,2550000.0,1829.86,,,1,1,0
1-11-2003-1221,11,1,مبايعات,Sales,بيع,Sell,25-08-2003,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,232,مردف,Mirdif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,940.64,810000.0,861.12,,,1,1,0
1-11-2003-1282,11,1,مبايعات,Sales,بيع,Sell,08-09-2003,2,مبنى,Building,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,230,ابو هيل,Abu Hail,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو أبو هيل,Abu Hail Metro Station,,,,,0,232.26,3000000.0,12916.56,,,1,1,0
1-11-2001-747,11,1,مبايعات,Sales,بيع,Sell,16-07-2001,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,300,الراشديه,Al Rashidiya,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,332.13,490000.0,1475.33,,,1,1,0
1-11-2021-3525,11,1,مبايعات,Sales,بيع,Sell,04-03-2021,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,362,نايف,Naif,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو ميدان بني ياس,Baniyas Square Metro Station,مول دبي,Dubai Mall,,,0,137.96,4500000.0,32618.15,,,4,1,0
2-13-2024-25486,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,28-10-2024,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,312,محيصنه الاولى,Muhaisanah First,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1114.84,300000.0,269.1,,,1,1,0
1-11-2002-1658,11,1,مبايعات,Sales,بيع,Sell,09-12-2002,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,393,البرشاء الثانيه,Al Barsha Second,,,,,,,,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,1463.22,882000.0,602.78,,,1,1,0
3-9-2018-629,9,3,هبات,Gifts,هبه,Grant,26-03-2018,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,,,0,2393.87,29000000.0,12114.28,,,1,1,0
1-11-2014-23747,11,1,مبايعات,Sales,بيع,Sell,28-10-2014,1,أرض,Land,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,41.48,630000.0,15188.04,,,1,1,0
1-11-2015-11895,11,1,مبايعات,Sales,بيع,Sell,22-07-2015,1,أرض,Land,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,3790.85,93000000.0,24532.76,,,1,1,0
3-9-2015-1646,9,3,هبات,Gifts,هبه,Grant,09-11-2015,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,2923.06,50000000.0,17105.36,,,1,1,0
1-11-2025-8790,11,1,مبايعات,Sales,بيع,Sell,28-02-2025,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,2923.06,55000000.0,18815.9,,,1,1,0
1-133-2001-30,133,1,مبايعات,Sales,تسجيل حق منفعة,Development Registration,05-11-2001,1,أرض,Land,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,1815.67,2207100.0,1215.58,,,1,1,0
1-133-2001-25,133,1,مبايعات,Sales,تسجيل حق منفعة,Development Registration,27-08-2001,1,أرض,Land,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,1981.29,2366400.0,1194.37,,,1,2,0
2-13-2024-16976,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,31-07-2024,1,أرض,Land,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,,,0,2263.24,46200000.0,20413.21,,,1,1,0
1-11-2011-18032,11,1,مبايعات,Sales,بيع,Sell,28-11-2011,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,244,المرقبات,Al Murqabat,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو صلاح الدين,Salah Al Din Metro Station,مول دبي,Dubai Mall,,,0,137.22,1500000.0,10931.35,,,1,1,0
2-13-2012-4753,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,06-12-2012,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,4293.14,55000000.0,12811.14,,,1,1,0
2-13-2007-517,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,09-04-2007,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,2100.37,1500000.0,714.16,,,1,1,0
1-11-2012-26670,11,1,مبايعات,Sales,بيع,Sell,27-12-2012,4,فيلا,Villa,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,1731.8,11500000.0,6640.49,,,1,1,0
2-13-2012-1998,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,04-06-2012,1,أرض,Land,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,,,4000.0,تلال الإمارات,Emirates Hills,Emirates Hills,تلال الامارات,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,,,0,1837.41,12871645.0,7005.32,,,1,1,0
3-9-2011-237,9,3,هبات,Gifts,هبه,Grant,04-04-2011,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,304,ام سقيم الثانيه,Um Suqaim Second,,,,,,,,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,,,0,396.39,1864534.0,4703.79,,,1,1,0
1-11-2008-300074,11,1,مبايعات,Sales,بيع,Sell,03-07-2008,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,278,منخول,Mankhool,,,,,,,,برج خليفة,Burj Khalifa,محطة مترو الفهيدي,Al Fahidi Metro Station,مول دبي,Dubai Mall,,,0,1541.4,40000000.0,25950.43,,,1,1,0
1-11-2004-356,11,1,مبايعات,Sales,بيع,Sell,23-02-2004,2,مبنى,Building,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,244,المرقبات,Al Murqabat,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو الرقة,Al Rigga Metro Station,مول دبي,Dubai Mall,,,0,4339.9,21488440.0,4951.37,,,8,1,0
2-13-2006-626,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,29-05-2006,4,فيلا,Villa,,,,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1393.55,1500000.0,1076.39,,,1,1,0
